BodyType,Make,GenModel,Model,Fuel,EngineSizeSimple,EngineSizeDesc,Number
Cars,CITROEN,CITROEN C3,C3 BLUE,Diesel,1600,1501cc to 1600cc,1
Cars,CITROEN,CITROEN C3,C3 C-SERIES PURETECH S/S,Petrol,1200,1101cc to 1200cc,166
Cars,CITROEN,CITROEN C3,C3 EXCLUSIVE,Petrol,1200,1101cc to 1200cc,1
Cars,CITROEN,CITROEN C3,C3 EXCLUSIVE,Petrol,1600,1501cc to 1600cc,1
Cars,CITROEN,CITROEN C3,C3 FEEL BLUEHDI S/S,Diesel,1600,1501cc to 1600cc,1
Cars,CITROEN,CITROEN C3,C3 FEEL NAV ED PURETECH SS,Petrol,1200,1101cc to 1200cc,2
Cars,CITROEN,CITROEN C3,C3 FEEL PURETECH S/S,Petrol,1200,1101cc to 1200cc,23
Cars,CITROEN,CITROEN C3,C3 FEEL PURETECH S/S,Petrol,1300,1201cc to 1300cc,1
Cars,CITROEN,CITROEN C3,C3 FLAIR + BLUEHDI S/S,Diesel,1600,1501cc to 1600cc,7
Cars,CITROEN,CITROEN C3,C3 FLAIR + PURETECH S/S,Petrol,1200,1101cc to 1200cc,331
Cars,CITROEN,CITROEN C3,C3 FLAIR + PURETECH S/S,Petrol,1300,1201cc to 1300cc,19
Cars,CITROEN,CITROEN C3,C3 FLAIR + PURETECH S/S AUTO,Petrol,1300,1201cc to 1300cc,6
Cars,CITROEN,CITROEN C3,C3 FLAIR BLUEHDI S/S,Diesel,1600,1501cc to 1600cc,3
Cars,CITROEN,CITROEN C3,C3 FLAIR NAV ED PURETECH S/S,Petrol,1200,1101cc to 1200cc,1
Cars,CITROEN,CITROEN C3,C3 FLAIR PURETECH S/S,Petrol,1200,1101cc to 1200cc,811
Cars,CITROEN,CITROEN C3,C3 FLAIR PURETECH S/S,Petrol,1300,1201cc to 1300cc,19
Cars,CITROEN,CITROEN C3,C3 LX,Petrol,1200,1101cc to 1200cc,1
Cars,CITROEN,CITROEN C3,C3 ORIGINS PURETECH S/S,Petrol,1200,1101cc to 1200cc,2
Cars,CITROEN,CITROEN C3,C3 PICASSO EXCLUSIVE,Diesel,1600,1501cc to 1600cc,1
Cars,CITROEN,CITROEN C3,C3 SAINT JAMES PURETECH S/S,Petrol,1200,1101cc to 1200cc,150
Cars,CITROEN,CITROEN C3,C3 SAINT JAMES PURETECH S/S A,Petrol,1300,1201cc to 1300cc,48
Cars,CITROEN,CITROEN C3,C3 SENSE PURETECH S/S,Petrol,1200,1101cc to 1200cc,271
Cars,CITROEN,CITROEN C3,C3 SHINE + BLUEHDI S/S,Diesel,1600,1501cc to 1600cc,82
Cars,CITROEN,CITROEN C3,C3 SHINE + PURETECH S/S,Petrol,1200,1101cc to 1200cc,1943
Cars,CITROEN,CITROEN C3,C3 SHINE + PURETECH S/S,Petrol,1300,1201cc to 1300cc,152
Cars,CITROEN,CITROEN C3,C3 SHINE + PURETECH S/S AUTO,Petrol,1300,1201cc to 1300cc,485
Cars,CITROEN,CITROEN C3,C3 SHINE BLUEHDI S/S,Diesel,1600,1501cc to 1600cc,46
Cars,CITROEN,CITROEN C3,C3 SHINE PURETECH S/S,Petrol,1200,1101cc to 1200cc,3369
Cars,CITROEN,CITROEN C3,C3 SHINE PURETECH S/S,Petrol,1300,1201cc to 1300cc,51
Cars,CITROEN,CITROEN C3,C3 SHINE PURETECH S/S AUTO,Petrol,1300,1201cc to 1300cc,466
Cars,CITROEN,CITROEN C3,C3 SX,Petrol,1200,1101cc to 1200cc,1
Cars,CITROEN,CITROEN C4,C4 CACTUS FEEL PURETECH S/S,Petrol,1300,1201cc to 1300cc,11
Cars,CITROEN,CITROEN C4,C4 CACTUS FLAIR BLUEHDI S/S,Diesel,1600,1501cc to 1600cc,28
Cars,CITROEN,CITROEN C4,C4 CACTUS FLAIR BLUEHDI S/S A,Diesel,1600,1501cc to 1600cc,1
Cars,CITROEN,CITROEN C4,C4 CACTUS FLAIR PURETECH,Petrol,1200,1101cc to 1200cc,1
Cars,CITROEN,CITROEN C4,C4 CACTUS FLAIR PURETECH S/S,Petrol,1300,1201cc to 1300cc,274
Cars,CITROEN,CITROEN C4,C4 CACTUS FLAIR PURETECH S/S A,Petrol,1300,1201cc to 1300cc,2
Cars,CITROEN,CITROEN C4,C4 CACTUS ORIGINS PURETECH S/S,Petrol,1300,1201cc to 1300cc,56
Light goods vehicles,CITROEN,CITROEN C4,C4 GR PICASSO FLAIR BLUEHDI SS,Diesel,2000,1901cc to 2000cc,1
Cars,CITROEN,CITROEN C4,C4 GR STOURER FEEL + BHDI SS A,Diesel,1500,1401cc to 1500cc,1
Cars,CITROEN,CITROEN C4,C4 GR STOURER FEEL + PTCH SS A,Petrol,1300,1201cc to 1300cc,15
Cars,CITROEN,CITROEN C4,C4 GR STOURER FLAIR + BHDI SS,Diesel,1600,1501cc to 1600cc,44
Cars,CITROEN,CITROEN C4,C4 GR STOURER FLAIR + PTECH SS,Petrol,1200,1101cc to 1200cc,1
Cars,CITROEN,CITROEN C4,C4 GR STOURER FLAIR + PTECH SS,Petrol,1300,1201cc to 1300cc,11
Cars,CITROEN,CITROEN C4,C4 GR STOURER FLAIR+ BHDI SS A,Diesel,1500,1401cc to 1500cc,6
Cars,CITROEN,CITROEN C4,C4 GR STOURER FLAIR+ PTCH SS A,Petrol,1300,1201cc to 1300cc,49
Cars,CITROEN,CITROEN C4,C4 GR STOURER LIVE PTECH SS A,Petrol,1300,1201cc to 1300cc,7
Cars,CITROEN,CITROEN C4,C4 GR STOURER SENSE BHDI SS A,Diesel,1600,1501cc to 1600cc,31
Cars,CITROEN,CITROEN C4,C4 GR STOURER SENSE PTECH SS A,Petrol,1300,1201cc to 1300cc,61
Cars,CITROEN,CITROEN C4,C4 GR STOURER SHINE BHDI SS A,Diesel,1600,1501cc to 1600cc,158
Cars,CITROEN,CITROEN C4,C4 GR STOURER SHINE PTECH SS A,Petrol,1300,1201cc to 1300cc,62
Cars,CITROEN,CITROEN C4,C4 GRAND PICASSO EXCLUSIVE S-A,Diesel,1600,1501cc to 1600cc,1
Cars,CITROEN,CITROEN C4,C4 GRAND STOURER FEEL+ BHDI SS,Diesel,1500,1401cc to 1500cc,1
Cars,CITROEN,CITROEN C4,C4 GRAND STOURER FEEL+ BHDI SS,Diesel,1600,1501cc to 1600cc,60
Cars,CITROEN,CITROEN C4,C4 GRAND STOURER FEEL+ PTCH SS,Petrol,1300,1201cc to 1300cc,1
Light goods vehicles,CITROEN,CITROEN C4,C4 GRAND STOURER FEEL+ PTCH SS,Diesel,2300,2201cc to 2300cc,1
Cars,CITROEN,CITROEN C4,C4 GRAND STOURER LIVE BHDI SS,Diesel,1600,1501cc to 1600cc,83
Cars,CITROEN,CITROEN C4,C4 GRAND STOURER LIVE PTECH SS,Petrol,1300,1201cc to 1300cc,81
Cars,CITROEN,CITROEN C4,C4 GRAND STOURER SENSE BHDI SS,Diesel,1600,1501cc to 1600cc,29
Cars,CITROEN,CITROEN C4,C4 GRAND STOURER SENSE PTCH SS,Petrol,1300,1201cc to 1300cc,140
Cars,CITROEN,CITROEN C4,C4 GRAND STOURER SHINE BHDI SS,Diesel,1600,1501cc to 1600cc,48
Cars,CITROEN,CITROEN C4,C4 GRAND STOURER SHINE PTCH SS,Petrol,1300,1201cc to 1300cc,69
Cars,CITROEN,CITROEN C4,C4 GRAND STOURER TCH + BHDI SS,Diesel,1500,1401cc to 1500cc,1
Cars,CITROEN,CITROEN C4,C4 GRAND STOURER TCH + BHDI SS,Diesel,1600,1501cc to 1600cc,34
Cars,CITROEN,CITROEN C4,C4 GRAND STOURER TCH + PTCH SS,Petrol,1300,1201cc to 1300cc,9
Light goods vehicles,CITROEN,CITROEN C4,C4 PICASSO EXCL + BLUEHDI AUTO,Diesel,2300,2201cc to 2300cc,1
Light goods vehicles,CITROEN,CITROEN C4,C4 PLATINUM BLUEHDI S/S,Diesel,1600,1501cc to 1600cc,1
Cars,CITROEN,CITROEN C4,C4 SENSE + BLUEHDI S/S,Diesel,1600,1501cc to 1600cc,37
Cars,CITROEN,CITROEN C4,C4 SENSE + BLUEHDI S/S AUTO,Diesel,1600,1501cc to 1600cc,99
Cars,CITROEN,CITROEN C4,C4 SENSE + PURETECH S/S,Petrol,1300,1201cc to 1300cc,820
Cars,CITROEN,CITROEN C4,C4 SENSE + PURETECH S/S AUTO,Petrol,1300,1201cc to 1300cc,442
Cars,CITROEN,CITROEN C4,C4 SENSE PURETECH S/S,Petrol,1300,1201cc to 1300cc,124
Cars,CITROEN,CITROEN C4,C4 SHINE + BLUEHDI S/S AUTO,Diesel,1600,1501cc to 1600cc,189
Cars,CITROEN,CITROEN C4,C4 SHINE + PURETECH S/S AUTO,Petrol,1300,1201cc to 1300cc,625
Cars,CITROEN,CITROEN C4,C4 SHINE BLUEHDI S/S,Diesel,1600,1501cc to 1600cc,30
Cars,CITROEN,CITROEN C4,C4 SHINE BLUEHDI S/S AUTO,Diesel,1600,1501cc to 1600cc,76
Cars,CITROEN,CITROEN C4,C4 SHINE PURETECH S/S,Petrol,1300,1201cc to 1300cc,1282
Cars,CITROEN,CITROEN C4,C4 SHINE PURETECH S/S AUTO,Petrol,1300,1201cc to 1300cc,425
Cars,CITROEN,CITROEN C5,C5 AIRCORSS FLAIR + PHEV A,Plug-in hybrid electric (Petrol),1700,1601cc to 1700cc,115
Cars,CITROEN,CITROEN C5,C5 AIRCROSS C-SERIES PTECH S/S,Petrol,1300,1201cc to 1300cc,19
Cars,CITROEN,CITROEN C5,C5 AIRCROSS FEEL BHDI SS A,Diesel,1500,1401cc to 1500cc,5
Cars,CITROEN,CITROEN C5,C5 AIRCROSS FEEL BLUEHDI S/S,Diesel,1500,1401cc to 1500cc,1
Cars,CITROEN,CITROEN C5,C5 AIRCROSS FEEL PURETECH S/S,Petrol,1300,1201cc to 1300cc,3
Cars,CITROEN,CITROEN C5,C5 AIRCROSS FLAIR + BHDI SS,Diesel,1500,1401cc to 1500cc,33
Cars,CITROEN,CITROEN C5,C5 AIRCROSS FLAIR + BHDI SS A,Diesel,1500,1401cc to 1500cc,56
Cars,CITROEN,CITROEN C5,C5 AIRCROSS FLAIR + BHDI SS A,Diesel,1600,1501cc to 1600cc,75
Cars,CITROEN,CITROEN C5,C5 AIRCROSS FLAIR + BHDI SS A,Diesel,2000,1901cc to 2000cc,20
Cars,CITROEN,CITROEN C5,C5 AIRCROSS FLAIR + P-TECH SS,Petrol,1300,1201cc to 1300cc,39
Cars,CITROEN,CITROEN C5,C5 AIRCROSS FLAIR + PTECH SS A,Petrol,1300,1201cc to 1300cc,118
Cars,CITROEN,CITROEN C5,C5 AIRCROSS FLAIR BHDI S/S A,Diesel,1500,1401cc to 1500cc,48
Cars,CITROEN,CITROEN C5,C5 AIRCROSS FLAIR BHDI S/S A,Diesel,1600,1501cc to 1600cc,96
Cars,CITROEN,CITROEN C5,C5 AIRCROSS FLAIR BHDI S/S A,Diesel,2000,1901cc to 2000cc,3
Cars,CITROEN,CITROEN C5,C5 AIRCROSS FLAIR BLUEHDI S/S,Diesel,1500,1401cc to 1500cc,35
Cars,CITROEN,CITROEN C5,C5 AIRCROSS FLAIR P-TECH SS A,Petrol,1300,1201cc to 1300cc,26
Cars,CITROEN,CITROEN C5,C5 AIRCROSS FLAIR PHEV AUTO,Plug-in hybrid electric (Petrol),1700,1601cc to 1700cc,131
Cars,CITROEN,CITROEN C5,C5 AIRCROSS FLAIR PURETECH S/S,Petrol,1300,1201cc to 1300cc,237
Cars,CITROEN,CITROEN C5,C5 AIRCROSS SENSE BLUEHDI S/S,Diesel,1600,1501cc to 1600cc,12
Cars,CITROEN,CITROEN C5,C5 AIRCROSS SENSE BLUEHDI SS A,Diesel,1600,1501cc to 1600cc,7
Cars,CITROEN,CITROEN C5,C5 AIRCROSS SENSE PURETECH S/S,Petrol,1300,1201cc to 1300cc,38
Cars,CITROEN,CITROEN C5,C5 AIRCROSS SHINE + B-HDI SS A,Diesel,1600,1501cc to 1600cc,286
Cars,CITROEN,CITROEN C5,C5 AIRCROSS SHINE + BLUEHDI SS,Diesel,1600,1501cc to 1600cc,398
Cars,CITROEN,CITROEN C5,C5 AIRCROSS SHINE + P-TECH S/S,Petrol,1300,1201cc to 1300cc,1
Cars,CITROEN,CITROEN C5,C5 AIRCROSS SHINE + PHEV AUTO,Plug-in hybrid electric (Petrol),1700,1601cc to 1700cc,346
Cars,CITROEN,CITROEN C5,C5 AIRCROSS SHINE + PTECH SS A,Petrol,1300,1201cc to 1300cc,408
Cars,CITROEN,CITROEN C5,C5 AIRCROSS SHINE BLUEHDI S/S,Diesel,1600,1501cc to 1600cc,419
Cars,CITROEN,CITROEN C5,C5 AIRCROSS SHINE BLUEHDI SS A,Diesel,1600,1501cc to 1600cc,85
Cars,CITROEN,CITROEN C5,C5 AIRCROSS SHINE PHEV AUTO,Plug-in hybrid electric (Petrol),1700,1601cc to 1700cc,90
Cars,CITROEN,CITROEN C5,C5 AIRCROSS SHINE PTECH S/S A,Petrol,1300,1201cc to 1300cc,166
Cars,CITROEN,CITROEN C5,C5 AIRCROSS SHINE PURETECH S/S,Petrol,1300,1201cc to 1300cc,630
Cars,CITROEN,CITROEN C5,C5 EXCLUSIVE,Diesel,2000,1901cc to 2000cc,1
Cars,CITROEN,CITROEN C5,C5 LX,Diesel,2000,1901cc to 2000cc,1
Cars,CITROEN,CITROEN CX,CX ATHENA,Petrol,2000,1901cc to 2000cc,1
Cars,CITROEN,CITROEN DS21,D-DS21 PALLAS,Petrol,2200,2101cc to 2200cc,1
Cars,CITROEN,CITROEN D SPECIAL,D SPECIAL,Petrol,2000,1901cc to 2000cc,1
Cars,CITROEN,CITROEN D SPECIAL,D SPECIAL,Petrol,2100,2001cc to 2100cc,1
Cars,CITROEN,CITROEN D SUPER,D SUPER,Petrol,2000,1901cc to 2000cc,1
Light goods vehicles,CITROEN,CITROEN DISPATCH,DISPATCH 1000 BLUEHDI X S/S,Diesel,1600,1501cc to 1600cc,4
Light goods vehicles,CITROEN,CITROEN DISPATCH,DISPATCH 1000 EN-PRISE BHDI SS,Diesel,1600,1501cc to 1600cc,1516
Light goods vehicles,CITROEN,CITROEN DISPATCH,DISPATCH 1000 ENT PRO B-HDI SS,Diesel,1600,1501cc to 1600cc,339
Light goods vehicles,CITROEN,CITROEN DISPATCH,DISPATCH 1000 EPRISE BHDI SS A,Diesel,2000,1901cc to 2000cc,5
Light goods vehicles,CITROEN,CITROEN DISPATCH,DISPATCH 1000 X BLUEHDI S/S,Diesel,1600,1501cc to 1600cc,10
Light goods vehicles,CITROEN,CITROEN DISPATCH,DISPATCH 1200 DRIVER BHDI SS A,Diesel,2100,2001cc to 2100cc,79
Light goods vehicles,CITROEN,CITROEN DISPATCH,DISPATCH 1200 DRVR PRO BHDI SS,Diesel,2100,2001cc to 2100cc,1
Light goods vehicles,CITROEN,CITROEN DISPATCH,DISPATCH 1200 EN-PRISE BHDI SS,Diesel,1600,1501cc to 1600cc,780
Light goods vehicles,CITROEN,CITROEN DISPATCH,DISPATCH 1200 ENT PRO B-HDI SS,Diesel,2100,2001cc to 2100cc,15
Light goods vehicles,CITROEN,CITROEN DISPATCH,DISPATCH 1200 L1H1 HDI,Diesel,2000,1901cc to 2000cc,1
Light goods vehicles,CITROEN,CITROEN DISPATCH,DISPATCH 1250 EPRISE+BHDI SS A,Diesel,2000,1901cc to 2000cc,1
Light goods vehicles,CITROEN,CITROEN DISPATCH,DISPATCH 1400 DRIVER BHDI S/S,Diesel,2000,1901cc to 2000cc,297
Other vehicles,CITROEN,CITROEN DISPATCH,DISPATCH 1400 DRIVER BHDI S/S,Diesel,2000,1901cc to 2000cc,1
Light goods vehicles,CITROEN,CITROEN DISPATCH,DISPATCH 1400 DRVR PRO BHDI SS,Diesel,2100,2001cc to 2100cc,48
Light goods vehicles,CITROEN,CITROEN DISPATCH,DISPATCH 1400 EN-PRISE BHDI SS,Diesel,2000,1901cc to 2000cc,1401
Light goods vehicles,CITROEN,CITROEN DISPATCH,DISPATCH 1400 ENPRISE+ BHDI SS,Diesel,2000,1901cc to 2000cc,1
Light goods vehicles,CITROEN,CITROEN DISPATCH,DISPATCH 1400 ENT PRO B-HDI SS,Diesel,2100,2001cc to 2100cc,218
Light goods vehicles,CITROEN,CITROEN DISPATCH,DISPATCH 1400 ENTPRS BHDI SS A,Diesel,2000,1901cc to 2000cc,1
Light goods vehicles,CITROEN,CITROEN DISPATCH,DISPATCH 1400DRVRPRO BHDI SS A,Battery electric,[z],[z],7
Light goods vehicles,CITROEN,CITROEN DISPATCH,DISPATCH 1400DRVRPRO BHDI SS A,Diesel,2100,2001cc to 2100cc,2
Light goods vehicles,CITROEN,CITROEN DISPATCH,DISPATCH 1400ENT PRO BHDI SS A,Diesel,2100,2001cc to 2100cc,1
Cars,CITROEN,CITROEN DISPATCH,DISPATCH COMBI BLUEHDI S/S,Diesel,1600,1501cc to 1600cc,1
Cars,CITROEN,CITROEN DS,DS,Petrol,1600,1501cc to 1600cc,1
Cars,CITROEN,CITROEN DS,DS,Petrol,2000,1901cc to 2000cc,1
Cars,CITROEN,CITROEN DS,DS,Petrol,2200,2101cc to 2200cc,1
Cars,CITROEN,CITROEN DS,DS 20,Petrol,2000,1901cc to 2000cc,3
Cars,CITROEN,CITROEN DS,DS 20,Petrol,2100,2001cc to 2100cc,1
Cars,CITROEN,CITROEN DS,DS 21,Petrol,2200,2101cc to 2200cc,2
Cars,CITROEN,CITROEN DS,DS 23 PALLAS,Petrol,2400,2301cc to 2400cc,4
Cars,CITROEN,CITROEN DS3,DS3 DSIGN,Diesel,1700,1601cc to 1700cc,1
Cars,CITROEN,CITROEN DS3,DS3 DSIGN BY BENEFIT,Petrol,1200,1101cc to 1200cc,1
Cars,CITROEN,CITROEN DS3,DS3 PURETECH DSIGN,Petrol,1200,1101cc to 1200cc,1
Cars,CITROEN,CITROEN DYANE,DYANE,Petrol,700,601cc to 700cc,1
Cars,CITROEN,CITROEN DYANE,DYANE 6,Petrol,700,601cc to 700cc,3
Light goods vehicles,CITROEN,CITROEN E-BERLINGO,E-BERLINGO 700 ENTERPRISE PRO,Battery electric,[z],[z],2
Light goods vehicles,CITROEN,CITROEN E-BERLINGO,E-BERLINGO 750 ENTERPRISE PRO,Battery electric,[z],[z],2
Light goods vehicles,CITROEN,CITROEN E-BERLINGO,E-BERLINGO 800 DRIVER PRO,Battery electric,[z],[z],2
Light goods vehicles,CITROEN,CITROEN E-BERLINGO,E-BERLINGO 800 ENTERPRISE PRO,Battery electric,[z],[z],6
Cars,CITROEN,CITROEN E-BERLINGO,E-BERLINGO FEEL,Battery electric,[z],[z],4
Cars,CITROEN,CITROEN E-BERLINGO,E-BERLINGO FLAIR XTR,Battery electric,[z],[z],67
Cars,CITROEN,CITROEN EC4,E-C4 SENSE +,Battery electric,[z],[z],191
Cars,CITROEN,CITROEN EC4,E-C4 SHINE,Battery electric,[z],[z],295
Cars,CITROEN,CITROEN EC4,E-C4 SHINE +,Battery electric,[z],[z],860
Light goods vehicles,CITROEN,CITROEN E-DISPATCH,E-DISPATCH 1000 DRIVER,Battery electric,[z],[z],29
Light goods vehicles,CITROEN,CITROEN E-DISPATCH,E-DISPATCH 1000 ENTERPRISE,Battery electric,[z],[z],207
Light goods vehicles,CITROEN,CITROEN E-DISPATCH,E-DISPATCH 1000 ENTERPRISE PRO,Battery electric,[z],[z],40
Light goods vehicles,CITROEN,CITROEN E-DISPATCH,E-DISPATCH 1000 X,Battery electric,[z],[z],5
Light goods vehicles,CITROEN,CITROEN RELAY,E-RELAY 35 ENTERPRISE,Battery electric,[z],[z],2
Cars,CITROEN,CITROEN E-SPACETOURER,E-SPACETOURER BUSINESS,Battery electric,[z],[z],6
Cars,CITROEN,CITROEN E-SPACETOURER,E-SPACETOURER BUSINESS EDITION,Battery electric,[z],[z],21
Cars,CITROEN,CITROEN E-SPACETOURER,E-SPACETOURER FEEL,Battery electric,[z],[z],3
Cars,CITROEN,CITROEN E-SPACETOURER,E-SPACETOURER FLAIR,Battery electric,[z],[z],6
Cars,CITROEN,CITROEN GSA,GSA PALLAS,Petrol,1400,1301cc to 1400cc,1
Cars,CITROEN,CITROEN GSA,GSA SPECIAL,Petrol,1300,1201cc to 1300cc,1
Light goods vehicles,CITROEN,CITROEN HYMER,HYMER EXSIS-T 580 PURE,Diesel,2200,2101cc to 2200cc,1
Cars,CITROEN,CITROEN ID,ID 19,Petrol,2000,1901cc to 2000cc,1
Buses and coaches,CITROEN,CITROEN Model Missing,Missing,Diesel,2200,2101cc to 2200cc,19
Cars,CITROEN,CITROEN Model Missing,Missing,Diesel,1400,1301cc to 1400cc,1
Cars,CITROEN,CITROEN Model Missing,Missing,Diesel,2200,2101cc to 2200cc,4
Cars,CITROEN,CITROEN Model Missing,Missing,Diesel,2300,2201cc to 2300cc,2
Cars,CITROEN,CITROEN Model Missing,Missing,Hybrid electric (Petrol),2000,1901cc to 2000cc,1
Cars,CITROEN,CITROEN Model Missing,Missing,Other,1600,1501cc to 1600cc,1
Cars,CITROEN,CITROEN Model Missing,Missing,Petrol,1500,1401cc to 1500cc,3
Cars,CITROEN,CITROEN Model Missing,Missing,Petrol,1600,1501cc to 1600cc,7
Cars,CITROEN,CITROEN Model Missing,Missing,Petrol,2000,1901cc to 2000cc,5
Cars,CITROEN,CITROEN Model Missing,Missing,Petrol,2200,2101cc to 2200cc,3
Cars,CITROEN,CITROEN Model Missing,Missing,Petrol,2600,2501cc to 2600cc,1
Cars,CITROEN,CITROEN Model Missing,Missing,Petrol,700,601cc to 700cc,4
Heavy goods vehicles,CITROEN,CITROEN Model Missing,Missing,Diesel,2200,2101cc to 2200cc,1
Light goods vehicles,CITROEN,CITROEN Model Missing,Missing,Battery electric,[z],[z],14
Light goods vehicles,CITROEN,CITROEN Model Missing,Missing,Diesel,1600,1501cc to 1600cc,26
Light goods vehicles,CITROEN,CITROEN Model Missing,Missing,Diesel,1900,1801cc to 1900cc,1
Light goods vehicles,CITROEN,CITROEN Model Missing,Missing,Diesel,2100,2001cc to 2100cc,2
Light goods vehicles,CITROEN,CITROEN Model Missing,Missing,Diesel,2200,2101cc to 2200cc,62
Light goods vehicles,CITROEN,CITROEN Model Missing,Missing,Diesel,2300,2201cc to 2300cc,57
Light goods vehicles,CITROEN,CITROEN Model Missing,Missing,Diesel,700,601cc to 700cc,1
Light goods vehicles,CITROEN,CITROEN Model Missing,Missing,Petrol,1700,1601cc to 1700cc,6
Light goods vehicles,CITROEN,CITROEN Model Missing,Missing,Petrol,1800,1701cc to 1800cc,1
Light goods vehicles,CITROEN,CITROEN Model Missing,Missing,Petrol,3000,2901cc to 3000cc,1
Buses and coaches,CITROEN,CITROEN MODEL MISSING,Missing,Diesel,2000,1901cc to 2000cc,7
Buses and coaches,CITROEN,CITROEN MODEL MISSING,Missing,Diesel,2300,2201cc to 2300cc,10
Cars,CITROEN,CITROEN MODEL MISSING,Missing,Diesel,1500,1401cc to 1500cc,38
Cars,CITROEN,CITROEN MODEL MISSING,Missing,Diesel,1600,1501cc to 1600cc,165
Cars,CITROEN,CITROEN MODEL MISSING,Missing,Diesel,1700,1601cc to 1700cc,4
Cars,CITROEN,CITROEN MODEL MISSING,Missing,Diesel,2000,1901cc to 2000cc,7
Cars,CITROEN,CITROEN MODEL MISSING,Missing,Diesel,2100,2001cc to 2100cc,2
Cars,CITROEN,CITROEN MODEL MISSING,Missing,Petrol,1000,901cc to 1000cc,1
Cars,CITROEN,CITROEN MODEL MISSING,Missing,Petrol,1200,1101cc to 1200cc,15
Cars,CITROEN,CITROEN MODEL MISSING,Missing,Petrol,1300,1201cc to 1300cc,37
Cars,CITROEN,CITROEN MODEL MISSING,Missing,Petrol,1400,1301cc to 1400cc,2
Cars,CITROEN,CITROEN MODEL MISSING,Missing,Petrol,1700,1601cc to 1700cc,1
Cars,CITROEN,CITROEN MODEL MISSING,Missing,Petrol,1800,1701cc to 1800cc,1
Heavy goods vehicles,CITROEN,CITROEN MODEL MISSING,Missing,Petrol,2000,1901cc to 2000cc,2
Heavy goods vehicles,CITROEN,CITROEN MODEL MISSING,Missing,Petrol,6900,6801cc to 6900cc,1
Light goods vehicles,CITROEN,CITROEN MODEL MISSING,Missing,Diesel,2000,1901cc to 2000cc,10
Light goods vehicles,CITROEN,CITROEN MODEL MISSING,Missing,Diesel,3000,2901cc to 3000cc,1
Light goods vehicles,CITROEN,CITROEN MODEL MISSING,Missing,Petrol,1400,1301cc to 1400cc,1
Light goods vehicles,CITROEN,CITROEN MODEL MISSING,Missing,Petrol,2000,1901cc to 2000cc,32
Light goods vehicles,CITROEN,CITROEN MODEL MISSING,Missing,Petrol,2200,2101cc to 2200cc,3
Light goods vehicles,CITROEN,CITROEN MODEL MISSING,Missing,Petrol,2300,2201cc to 2300cc,1
Light goods vehicles,CITROEN,CITROEN MODEL MISSING,Missing,Petrol,700,601cc to 700cc,20
Cars,CITROEN,CITROEN Model Unknown,Missing,Petrol,500,401cc to 500cc,1
Heavy goods vehicles,CITROEN,CITROEN Model Unknown,Missing,Diesel,2200,2101cc to 2200cc,4
Light goods vehicles,CITROEN,CITROEN Model Unknown,Missing,Diesel,2200,2101cc to 2200cc,17
Light goods vehicles,CITROEN,CITROEN Model Unknown,Missing,Diesel,2300,2201cc to 2300cc,41
Cars,CITROEN,CITROEN MODEL MISSING,MISSING,Petrol,500,401cc to 500cc,2
Light goods vehicles,CITROEN,CITROEN MODEL MISSING,MISSING,Petrol,1900,1801cc to 1900cc,1
Light goods vehicles,CITROEN,CITROEN PLA,PLA PF600,Diesel,2200,2101cc to 2200cc,1
Light goods vehicles,CITROEN,CITROEN RELAY,RELAY 2.5D SWB,Diesel,2200,2101cc to 2200cc,1
Light goods vehicles,CITROEN,CITROEN RELAY,RELAY 30 L1H1 EPRISE BHDI S/S,Diesel,2300,2201cc to 2300cc,39
Light goods vehicles,CITROEN,CITROEN RELAY,RELAY 30 L1H1 HDI,Diesel,2200,2101cc to 2200cc,1
Light goods vehicles,CITROEN,CITROEN RELAY,RELAY 30 L1H1 X BLUEHDI S/S,Diesel,2300,2201cc to 2300cc,2
Light goods vehicles,CITROEN,CITROEN RELAY,RELAY 33 L1H1 EPRISE BHDI S/S,Diesel,2300,2201cc to 2300cc,167
Light goods vehicles,CITROEN,CITROEN RELAY,RELAY 33 L2H2 EPRISE BLUEHDI,Diesel,2300,2201cc to 2300cc,1
Light goods vehicles,CITROEN,CITROEN RELAY,RELAY 33 L3H2 HDI,Diesel,2300,2201cc to 2300cc,1
Cars,CITROEN,CITROEN RELAY,RELAY 35 + BLUEHDI,Diesel,1600,1501cc to 1600cc,1
Light goods vehicles,CITROEN,CITROEN RELAY,RELAY 35 + BLUEHDI,Diesel,2000,1901cc to 2000cc,2
Light goods vehicles,CITROEN,CITROEN RELAY,RELAY 35 ENTERPRISE HDI,Diesel,2200,2101cc to 2200cc,2
Cars,CITROEN,CITROEN RELAY,RELAY 35 HDI,Diesel,2200,2101cc to 2200cc,1
Light goods vehicles,CITROEN,CITROEN RELAY,RELAY 35 HDI,Diesel,2200,2101cc to 2200cc,10
Light goods vehicles,CITROEN,CITROEN RELAY,RELAY 35 HDI,Diesel,2300,2201cc to 2300cc,8
Light goods vehicles,CITROEN,CITROEN RELAY,RELAY 35 HEAVY L3 BLUEHDI,Diesel,2000,1901cc to 2000cc,2
Light goods vehicles,CITROEN,CITROEN RELAY,RELAY 35 HEAVY L3H2 EPRISE HDI,Diesel,2200,2101cc to 2200cc,1
Light goods vehicles,CITROEN,CITROEN RELAY,RELAY 35 HEAVY L3H2 EPRISE HDI,Diesel,2300,2201cc to 2300cc,1
